traj,tr,delay,observed_gap,dataset,gap_hat_E_locked,gap_hat_E_locked_source,tr_key,delay_key,traj_key,relief_consistency_overshoot_availability_index_mean,corner_turn_phase_index_mean,v3_residual_target,RCOAI_standardized,CTPI_standardized,v3_option_a_correction,gap_hat_A_development,v3_development_residual_after_correction
square,0.275,2,0.1410437792985824,heldout2_80,0.1347898180980685,existing_prediction_table_E_locked_predicted_gap,0.275,2,square,-0.748292315088819,0.0760731732833033,0.006253961200513886,-2.3135810550594105,-0.61198266755037,-0.006613038994531197,0.1281767791035373,0.012867000195045082
square,0.275,6,0.273922066092398,heldout2_80,0.3545247104232197,existing_prediction_table_E_locked_predicted_gap,0.275,6,square,2.3926861797600445,1.2971612502383516,-0.0806026443308217,4.7122784916824925,-0.01045648646236557,0.0134693709349149,0.3679940813581346,-0.09407201526573661
square,0.275,10,0.2931898928615639,heldout2_80,0.5055878215364037,existing_prediction_table_E_locked_predicted_gap,0.275,10,square,2.491553926401256,7.215450677250965,-0.2123979286748398,4.933429608362595,2.9049810686088278,0.014101499623508472,0.5196893211599122,-0.2264994282983483
square,0.275,14,0.3078187732661524,heldout2_80,0.314595299433728,existing_prediction_table_E_locked_predicted_gap,0.275,14,square,1.26798989254394,1.3246514546513588,-0.0067765261675755695,2.196515279778469,0.003085597839300711,0.006278423297724321,0.3208737227314523,-0.01305494946529989
square,0.275,20,0.2585725052072429,heldout2_80,0.2103373446960736,existing_prediction_table_E_locked_predicted_gap,0.275,20,square,0.9091244778509991,1.4748815378483962,0.0482351605111693,1.393791541315812,0.07709117527102084,0.003983952839176631,0.21432129753525023,0.04425120767199267
square,0.275,28,0.2212461656927311,heldout2_80,0.1549538412753569,existing_prediction_table_E_locked_predicted_gap,0.275,28,square,0.4622637920701981,2.803984962624248,0.06629232441737418,0.39423665088739335,0.7318273261390613,0.001126868816500041,0.15608071009185695,0.06516545560087414
square,0.275,38,0.2660186445774124,heldout2_80,0.1493324565661779,existing_prediction_table_E_locked_predicted_gap,0.275,38,square,0.4465950418364858,1.0392907630799415,0.11668618801123451,0.35918819748486885,-0.13748733074225117,0.0010266878487565304,0.15035914441493445,0.11565950016247797
square,0.275,46,0.1759546134882397,heldout2_80,0.090719085306884,existing_prediction_table_E_locked_predicted_gap,0.275,46,square,0.4062832716296916,0.380998906697368,0.08523552818135571,0.26901730455518036,-0.4617717078353211,0.0007689473084751721,0.09148803261535916,0.08446658087288055
square,0.275,58,0.4530001944170987,heldout2_80,0.1359596101547344,existing_prediction_table_E_locked_predicted_gap,0.275,58,square,0.387314856902284,2.3123504571744924,0.3170405842623643,0.2265880367592769,0.489640843332901,0.0006476693433785435,0.13660727949811294,0.31639291491898575
square,0.275,64,0.4865996079234076,heldout2_80,0.1300952600996608,existing_prediction_table_E_locked_predicted_gap,0.275,64,square,0.3772031594157984,6.433796435996836,0.35650434782374685,0.20396980921149188,2.5199265426115627,0.000583018390072375,0.13067827848973318,0.3559213294336745
square,0.375,2,0.0630680528045187,heldout2_80,-0.3140860296441129,existing_prediction_table_E_locked_predicted_gap,0.375,2,square,0.1142549824606682,0.0386043155170308,0.37715408244863163,-0.38420262252859716,-0.6304403851771594,-0.0010981879882818798,-0.3151842176323948,0.3782522704369135
square,0.375,6,0.1464396768806992,heldout2_80,0.2042842520752431,existing_prediction_table_E_locked_predicted_gap,0.375,6,square,0.0815653559725956,0.1729612843685259,-0.05784457519454389,-0.457324015978858,-0.5642541403836357,-0.0013071949842388968,0.2029770570910042,-0.056537380210304994
square,0.375,10,0.2649370220184975,heldout2_80,0.6190195058882134,existing_prediction_table_E_locked_predicted_gap,0.375,10,square,0.0395490966287794,0.6041402352640067,-0.3540824838697159,-0.5513075747053049,-0.3518489645469719,-0.0015758334818370913,0.6174436724063763,-0.3525066503878788
square,0.375,14,0.3601479844084377,heldout2_80,0.57800976601802,existing_prediction_table_E_locked_predicted_gap,0.375,14,square,0.2621984459280484,1.3005458120682711,-0.2178617816095823,-0.05327708550725243,-0.008789200874511394,-0.0001522848932411343,0.5778574811247789,-0.21770949671634118
square,0.375,20,0.3573805028981506,heldout2_80,0.45833514399253,existing_prediction_table_E_locked_predicted_gap,0.375,20,square,0.3225297196581367,0.7297878951505327,-0.1009546410943794,0.08167419040845098,-0.2899530551194911,0.00023345393706294094,0.4585685979295929,-0.10118809503144234
square,0.375,28,0.400683109605321,heldout2_80,0.4699403852632011,existing_prediction_table_E_locked_predicted_gap,0.375,28,square,0.0302769553506327,1.5427446951038062,-0.06925727565788009,-0.5720478511588504,0.11052157770539352,-0.0016351165817936352,0.4683052686814074,-0.06762215907608646
square,0.375,38,0.446874486538819,heldout2_80,0.4026001310436787,existing_prediction_table_E_locked_predicted_gap,0.375,38,square,0.0792187776885888,1.523679849153318,0.044274355495140305,-0.46257293107519,0.10112995052136167,-0.0013221982537958976,0.4012779327898828,0.0455965537489362
square,0.375,46,0.4721421072788658,heldout2_80,0.4204171508812394,existing_prediction_table_E_locked_predicted_gap,0.375,46,square,0.1224511248994654,0.685092134172975,0.05172495639762642,-0.36586918099293625,-0.3119708529500093,-0.0010457844800865854,0.4193713664011528,0.052770740877713
square,0.375,58,0.8318217271648927,heldout2_80,0.437725604809429,existing_prediction_table_E_locked_predicted_gap,0.375,58,square,0.0267220887418502,2.455034900628648,0.39409612235546365,-0.579999511299685,0.5599293261962097,-0.001657845259687848,0.43606775954974114,0.3957539676151515
square,0.375,64,0.8973274035712002,heldout2_80,0.4414682983195389,existing_prediction_table_E_locked_predicted_gap,0.375,64,square,-0.0278743055758685,4.475489069403725,0.45585910525166135,-0.7021227919473886,1.5552351547792458,-0.0020069171088444807,0.4394613812106944,0.45786602236050583
zigzag,0.275,2,0.329465249817461,heldout2_80,0.1232128951751598,existing_prediction_table_E_locked_predicted_gap,0.275,2,zigzag,0.0310972122307399,0.6069529769357478,0.20625235464230118,-0.5702130695322543,-0.3504633660892353,-0.001629872122164008,0.1215830230529958,0.2078822267644652
zigzag,0.275,6,-0.0501124695846286,heldout2_80,0.0965507523164719,existing_prediction_table_E_locked_predicted_gap,0.275,6,zigzag,0.0511661138884692,0.8560249165995508,-0.14666322190110048,-0.5253221909299904,-0.22776681740475843,-0.0015015579962999745,0.09504919432017192,-0.1451616639048005
zigzag,0.275,10,0.0670552578745555,heldout2_80,0.1576403355868723,existing_prediction_table_E_locked_predicted_gap,0.275,10,zigzag,0.111057341609448,0.4217506516958553,-0.09058507771231679,-0.3913552265780809,-0.4416967910424724,-0.0011186326791597894,0.1565217029077125,-0.089466445033157
zigzag,0.275,14,0.0826788755090235,heldout2_80,0.1269377323413073,existing_prediction_table_E_locked_predicted_gap,0.275,14,zigzag,0.1301474789492787,0.794922474620358,-0.04425885683228381,-0.34865368503692584,-0.2578667907584809,-0.000996576458686891,0.12594115588262042,-0.04326228037359692
zigzag,0.275,20,0.205526037671994,heldout2_80,0.2072563722732634,existing_prediction_table_E_locked_predicted_gap,0.275,20,zigzag,0.167626579066528,1.595057796572148,-0.0017303346012693954,-0.26481901574711203,0.13629179096109081,-0.000756947103192826,0.20649942517007058,-0.0009733874980765694
zigzag,0.275,28,0.3033759724902836,heldout2_80,0.2179411567965992,existing_prediction_table_E_locked_predicted_gap,0.275,28,zigzag,0.221871866328809,3.669727241650813,0.08543481569368438,-0.14348110464632538,1.1583048724663325,-0.0004101201200319284,0.21753103667656729,0.08584493581371631
zigzag,0.275,38,0.2970052826176417,heldout2_80,0.1079447846789522,existing_prediction_table_E_locked_predicted_gap,0.275,38,zigzag,0.3120497565956995,6.653747276087433,0.1890604979386895,0.05823221248581325,2.6282776037378976,0.00016644841167953836,0.10811123309063174,0.18889404952700997
zigzag,0.275,46,0.2870209989639245,heldout2_80,0.0973946561322314,existing_prediction_table_E_locked_predicted_gap,0.275,46,zigzag,0.4143881572853313,6.569329617532927,0.1896263428316931,0.2871466194652679,2.586692207299249,0.0008207673500433575,0.09821542348227476,0.18880557548164975
zigzag,0.275,58,0.2082452247657653,heldout2_80,0.1153950845870955,existing_prediction_table_E_locked_predicted_gap,0.275,58,zigzag,0.5223287596185456,5.883199267085422,0.09285014017866978,0.5285922430591908,2.2486941732324106,0.0015109049704192783,0.11690598955751479,0.0913392352082505
zigzag,0.275,64,-0.1427628659528763,heldout2_80,0.0512952482834969,existing_prediction_table_E_locked_predicted_gap,0.275,64,zigzag,0.5381302781298328,5.152760825804902,-0.1940581142363732,0.5639376775687283,1.8888693134245949,0.001611934815982315,0.05290718309947921,-0.19567004905235552
zigzag,0.375,2,0.1789656615408761,heldout2_80,0.2571646564888322,existing_prediction_table_E_locked_predicted_gap,0.375,2,zigzag,0.0017079288083687,0.0242242152539649,-0.0781989949479561,-0.6359521307335969,-0.6375242368322133,-0.0018177777821959571,0.25534687870663625,-0.07638121716576014
zigzag,0.375,6,-0.0525529405987521,heldout2_80,0.1937359101249396,existing_prediction_table_E_locked_predicted_gap,0.375,6,zigzag,0.0048329302889253,0.0306172766109931,-0.2462888507236917,-0.6289620091769679,-0.6343749195502495,-0.0017977975241758577,0.19193811260076374,-0.24449105319951583
zigzag,0.375,10,0.0770444498229547,heldout2_80,0.3039815433981287,existing_prediction_table_E_locked_predicted_gap,0.375,10,zigzag,0.0421550514856453,0.1426361417809344,-0.226937093575174,-0.5454784762764183,-0.5791927574710702,-0.0015591718415937598,0.30242237155653495,-0.22537792173358023
zigzag,0.375,14,-0.0196976775455086,heldout2_80,0.22166470250462,existing_prediction_table_E_locked_predicted_gap,0.375,14,zigzag,0.0409868348221811,0.5769765974752378,-0.2413623800501286,-0.5480915875126536,-0.36523017726365087,-0.001566641044570021,0.22009806146004998,-0.2397957390055586
zigzag,0.375,20,0.2122942667410368,heldout2_80,0.3292995869819177,existing_prediction_table_E_locked_predicted_gap,0.375,20,zigzag,0.0597584950981371,1.265971837595384,-0.1170053202408809,-0.5061024275186221,-0.02582085585682076,-0.0014466210643835006,0.3278529659175342,-0.11555869917649739
zigzag,0.375,28,0.365376995235172,heldout2_80,0.4223186419517685,existing_prediction_table_E_locked_predicted_gap,0.375,28,zigzag,0.0211168049524912,2.023398005587936,-0.05694164671659652,-0.5925376221744494,0.3472985602501744,-0.0016936836479523316,0.4206249583038162,-0.055247963068644185
zigzag,0.375,38,0.4459921161045648,heldout2_80,0.3626858260500814,existing_prediction_table_E_locked_predicted_gap,0.375,38,zigzag,0.0230257574480413,2.989259544860772,0.08330629005448342,-0.5882676050007779,0.8230963459654784,-0.0016814784174439576,0.3610043476326374,0.08498776847192738
zigzag,0.375,46,0.4011483843297512,heldout2_80,0.3107194678457882,existing_prediction_table_E_locked_predicted_gap,0.375,46,zigzag,0.0685925086164564,3.9948837003855657,0.090428916483963,-0.48634217181629297,1.3184817889149365,-0.0013901392129196648,0.30932932863286855,0.09181905569688267
zigzag,0.375,58,0.4249706257446517,heldout2_80,0.3232390840717751,existing_prediction_table_E_locked_predicted_gap,0.375,58,zigzag,0.113897435255335,5.015148465760678,0.10173154167287662,-0.3850023976464851,1.8210794144237576,-0.0011004740305322184,0.3221386100412429,0.10283201570340884
zigzag,0.375,64,0.0027723975077385,heldout2_80,0.2391919117182289,existing_prediction_table_E_locked_predicted_gap,0.375,64,zigzag,0.1253281898258079,5.12698208608653,-0.2364195142104904,-0.3594336533022851,1.876170322132565,-0.0010273894489397004,0.2381645222692892,-0.2353921247615507
